Year,Month,Day,biome,chemi,gas
2020,2,28,-0.0150 ,-0.0412 ,-0.0602 
2020,3,2,0.0228 ,0.0329 ,0.0428 
2020,3,3,0.0132 ,0.0132 ,0.0093 
2020,3,4,-0.0052 ,0.0019 ,0.0154 
2020,3,5,0.0091 ,0.0168 ,0.0380 
2020,3,6,0.0067 ,0.0068 ,0.0073 
2020,3,9,-0.0099 ,-0.0152 ,-0.0235 
2020,3,10,-0.0121 ,-0.0007 ,0.0263 
2020,3,11,0.0016 ,-0.0072 ,-0.0164 
2020,3,12,-0.0170 ,-0.0268 ,-0.0174 
2020,3,13,-0.0285 ,-0.0237 ,0.0129 
2020,3,16,-0.0187 ,-0.0213 ,-0.0421 
2020,3,17,-0.0058 ,-0.0076 ,0.0135 
2020,3,18,0.0029 ,-0.0101 ,-0.0198 
2020,3,19,-0.0023 ,0.0045 ,0.0067 
2020,3,20,0.0208 ,0.0240 ,0.0255 
2020,3,23,-0.0284 ,-0.0277 ,-0.0294 
2020,3,24,0.0076 ,0.0122 ,0.0109 
2020,3,25,0.0333 ,0.0223 ,0.0166 
2020,3,26,0.0178 ,0.0005 ,-0.0340 
2020,3,27,-0.0194 ,-0.0040 ,-0.0126 
2020,3,30,-0.0237 ,-0.0156 ,-0.0348 
2020,3,31,0.0100 ,0.0029 ,-0.0013 
2020,4,1,-0.0160 ,-0.0156 ,-0.0075 
2020,4,2,0.0073 ,0.0185 ,0.0198 
2020,4,3,0.0046 ,0.0001 ,-0.0145 
2020,4,7,0.0377 ,0.0376 ,0.0279 
2020,4,8,-0.0009 ,0.0115 ,0.0012 
2020,4,9,0.0222 ,0.0152 ,0.0159 
2020,4,10,-0.0085 ,-0.0145 ,-0.0229 
2020,4,13,-0.0044 ,0.0050 ,-0.0112 
2020,4,14,0.0151 ,0.0140 ,0.0197 
2020,4,15,0.0144 ,0.0020 ,-0.0070 
2020,4,16,0.0142 ,-0.0033 ,0.0187 
2020,4,17,-0.0177 ,-0.0044 ,-0.0066 
2020,4,20,0.0198 ,0.0109 ,0.0106 
2020,4,21,-0.0090 ,-0.0030 ,-0.0047 
2020,4,22,-0.0001 ,0.0059 ,0.0154 
2020,4,23,0.0216 ,-0.0044 ,-0.0150 
2020,4,24,-0.0304 ,-0.0213 ,-0.0172 
2020,4,27,-0.0030 ,-0.0099 ,0.0007 
2020,4,28,-0.0245 ,-0.0220 ,-0.0303 
2020,4,29,-0.0227 ,-0.0072 ,0.0060 
2020,4,30,0.0057 ,0.0135 ,0.0151 
2020,5,6,0.0144 ,0.0198 ,0.0100 
2020,5,7,0.0077 ,-0.0016 ,-0.0089 
2020,5,8,0.0058 ,0.0092 ,0.0085 
2020,5,11,0.0064 ,-0.0025 ,-0.0011 
2020,5,12,0.0135 ,-0.0045 ,0.0081 
2020,5,13,0.0064 ,0.0065 ,-0.0020 
2020,5,14,-0.0063 ,-0.0149 ,-0.0035 
2020,5,15,-0.0055 ,0.0018 ,-0.0043 
2020,5,18,-0.0019 ,-0.0032 ,-0.0123 
2020,5,19,0.0186 ,0.0069 ,0.0067 
2020,5,20,-0.0062 ,-0.0049 ,-0.0024 
2020,5,21,-0.0025 ,-0.0082 ,-0.0021 
2020,5,22,-0.0202 ,-0.0216 ,-0.0180 
2020,5,25,0.0071 ,0.0065 ,-0.0034 
2020,5,26,0.0253 ,0.0165 ,0.0153 
2020,5,27,-0.0140 ,-0.0085 ,0.0002 
2020,5,28,-0.0215 ,-0.0068 ,-0.0014 
2020,5,29,0.0098 ,0.0100 ,0.0027 
2020,6,1,0.0191 ,0.0258 ,0.0225 
2020,6,2,-0.0100 ,0.0061 ,0.0037 
2020,6,3,0.0038 ,-0.0011 ,0.0019 
2020,6,4,0.0029 ,0.0024 ,0.0032 
2020,6,5,0.0012 ,0.0059 ,-0.0029 
2020,6,8,0.0016 ,0.0044 ,0.0019 
2020,6,9,0.0100 ,0.0138 ,0.0033 
2020,6,10,0.0181 ,0.0020 ,-0.0071 
2020,6,11,-0.0116 ,-0.0066 ,-0.0007 
2020,6,12,0.0145 ,0.0054 ,-0.0028 
2020,6,15,0.0277 ,0.0146 ,-0.0075 
2020,6,16,0.0130 ,0.0119 ,0.0146 
2020,6,17,0.0488 ,0.0202 ,0.0019 
2020,6,18,-0.0190 ,-0.0133 ,-0.0028 
2020,6,19,0.0031 ,0.0030 ,0.0062 
2020,6,22,0.0004 ,0.0042 ,0.0062 
2020,6,23,0.0015 ,-0.0056 ,0.0002 
2020,6,24,-0.0041 ,-0.0092 ,-0.0008 
2020,6,29,0.0152 ,-0.0007 ,-0.0077 
2020,6,30,0.0196 ,0.0163 ,0.0112 
2020,7,1,-0.0212 ,0.0005 ,0.0057 
2020,7,2,0.0053 ,0.0112 ,0.0190 
2020,7,3,0.0090 ,0.0068 ,0.0125 
2020,7,6,0.0148 ,0.0314 ,0.0349 
2020,7,7,0.0232 ,0.0131 ,0.0085 
2020,7,8,0.0084 ,0.0141 ,0.0206 
2020,7,9,0.0361 ,0.0312 ,0.0236 
2020,7,10,0.0194 ,-0.0040 ,-0.0101 
2020,7,13,0.0413 ,0.0424 ,0.0331 
2020,7,14,0.0018 ,-0.0030 ,0.0031 
2020,7,15,-0.0111 ,-0.0113 ,-0.0194 
2020,7,16,-0.0681 ,-0.0559 ,-0.0372 
2020,7,17,0.0079 ,0.0025 ,0.0046 
2020,7,20,0.0127 ,0.0286 ,0.0445 
2020,7,21,0.0193 ,0.0165 ,0.0052 
2020,7,22,0.0064 ,0.0062 ,0.0055 
2020,7,23,0.0280 ,0.0094 ,0.0026 
2020,7,24,-0.0570 ,-0.0470 ,-0.0423 
2020,7,27,0.0236 ,0.0086 ,-0.0002 
2020,7,28,0.0021 ,0.0078 ,0.0056 
2020,7,29,0.0491 ,0.0318 ,0.0286 
2020,7,30,0.0257 ,0.0106 ,0.0029 
2020,7,31,0.0248 ,0.0143 ,0.0126 
2020,8,3,0.0305 ,0.0303 ,0.0310 
2020,8,4,-0.0060 ,-0.0111 ,-0.0069 
2020,8,5,0.0103 ,0.0107 ,0.0111 
2020,8,6,-0.0169 ,-0.0063 ,-0.0076 
2020,8,7,-0.0183 ,-0.0101 ,-0.0092 
2020,8,10,-0.0054 ,0.0033 ,0.0188 
2020,8,11,-0.0182 ,-0.0226 ,-0.0226 
2020,8,12,-0.0300 ,-0.0089 ,-0.0055 
2020,8,13,-0.0116 ,-0.0039 ,0.0109 
2020,8,14,0.0074 ,0.0070 ,0.0100 
2020,8,17,0.0199 ,0.0143 ,0.0185 
2020,8,18,0.0023 ,0.0111 ,0.0079 
2020,8,19,-0.0338 ,-0.0154 ,-0.0115 
2020,8,20,-0.0055 ,-0.0084 ,-0.0139 
2020,8,21,-0.0030 ,0.0061 ,0.0017 
2020,8,24,-0.0007 ,0.0048 ,0.0035 
2020,8,25,-0.0058 ,-0.0062 ,-0.0055 
2020,8,26,-0.0175 ,-0.0204 ,-0.0139 
2020,8,27,0.0027 ,0.0055 ,0.0045 
2020,8,28,0.0177 ,0.0126 ,0.0042 
2020,8,31,-0.0003 ,0.0000 ,-0.0027 
2020,9,1,-0.0019 ,0.0045 ,0.0058 
2020,9,2,-0.0046 ,0.0087 ,0.0034 
2020,9,3,-0.0030 ,-0.0048 ,-0.0108 
2020,9,4,-0.0069 ,-0.0056 ,0.0013 
2020,9,7,-0.0201 ,-0.0174 ,-0.0170 
2020,9,8,0.0084 ,0.0074 ,0.0081 
2020,9,9,-0.0315 ,-0.0244 ,-0.0247 
2020,9,10,-0.0163 ,-0.0306 ,-0.0360 
2020,9,11,0.0161 ,0.0131 ,0.0181 
2020,9,14,-0.0062 ,0.0101 ,0.0121 
2020,9,15,0.0130 ,0.0043 ,0.0005 
2020,9,16,-0.0191 ,-0.0063 ,-0.0007 
2020,9,17,-0.0029 ,0.0018 ,-0.0015 
2020,9,18,0.0117 ,0.0109 ,0.0105 
2020,9,21,-0.0032 ,-0.0038 ,-0.0021 
2020,9,22,0.0011 ,-0.0147 ,-0.0176 
2020,9,23,0.0252 ,0.0053 ,0.0007 
2020,9,24,-0.0178 ,-0.0266 ,-0.0260 
2020,9,25,-0.0024 ,-0.0006 ,0.0051 
2020,9,28,-0.0218 ,-0.0196 ,-0.0113 
2020,9,29,0.0047 ,0.0090 ,0.0014 
2020,9,30,0.0031 ,-0.0003 ,0.0033 
2020,10,9,0.0302 ,0.0307 ,0.0300 
2020,10,12,0.0198 ,0.0282 ,0.0359 
2020,10,13,0.0061 ,0.0034 ,0.0002 
2020,10,14,-0.0018 ,-0.0074 ,0.0048 
2020,10,15,-0.0034 ,-0.0084 ,-0.0077 
2020,10,16,0.0054 ,0.0017 ,0.0089 
2020,10,19,-0.0193 ,-0.0050 ,-0.0061 
2020,10,20,0.0076 ,0.0090 ,0.0035 
2020,10,21,-0.0058 ,-0.0131 ,-0.0143 
2020,10,22,-0.0158 ,-0.0054 ,-0.0021 
2020,10,23,-0.0246 ,-0.0161 ,-0.0142 
2020,10,26,0.0125 ,0.0019 ,0.0094 
2020,10,27,0.0049 ,0.0039 ,-0.0070 
2020,10,28,-0.0065 ,-0.0006 ,0.0037 
2020,10,29,0.0260 ,-0.0004 ,-0.0022 
2020,10,30,-0.0260 ,-0.0255 ,-0.0187 
2020,11,2,-0.0149 ,-0.0010 ,0.0005 
2020,11,3,0.0188 ,0.0196 ,0.0129 
2020,11,4,-0.0053 ,-0.0063 ,0.0035 
2020,11,5,0.0107 ,0.0189 ,0.0137 
2020,11,6,-0.0165 ,-0.0083 ,-0.0107 
2020,11,9,0.0194 ,0.0163 ,0.0187 
2020,11,10,0.0008 ,-0.0089 ,-0.0072 
2020,11,11,-0.0134 ,-0.0037 ,-0.0040 
2020,11,12,0.0110 ,0.0093 ,-0.0017 
2020,11,13,0.0001 ,0.0058 ,0.0009 
2020,11,16,0.0051 ,0.0180 ,0.0117 
2020,11,17,-0.0197 ,-0.0070 ,-0.0084 
2020,11,18,0.0007 ,0.0090 ,0.0005 
2020,11,19,0.0056 ,-0.0013 ,-0.0020 
2020,11,20,0.0008 ,0.0034 ,0.0100 
2020,11,23,0.0056 ,0.0120 ,0.0048 
2020,11,24,-0.0169 ,-0.0045 ,0.0081 
2020,11,25,-0.0118 ,-0.0179 ,-0.0114 
2020,11,26,-0.0072 ,-0.0103 ,-0.0015 
2020,11,27,0.0033 ,-0.0008 ,0.0034 
2020,11,30,0.0031 ,-0.0011 ,-0.0112 
2020,12,1,0.0120 ,0.0137 ,0.0040 
2020,12,2,-0.0055 ,-0.0006 ,0.0014 
2020,12,3,0.0187 ,0.0049 ,0.0065 
2020,12,4,-0.0029 ,0.0043 ,0.0031 
2020,12,7,-0.0162 ,-0.0054 ,-0.0018 
2020,12,8,-0.0035 ,-0.0013 ,-0.0112 
2020,12,9,-0.0149 ,-0.0108 ,-0.0131 
2020,12,10,-0.0055 ,-0.0007 ,-0.0014 
2020,12,11,-0.0133 ,-0.0168 ,-0.0212 
2020,12,14,0.0032 ,0.0046 ,0.0100 
2020,12,15,0.0114 ,0.0027 ,-0.0073 
2020,12,16,-0.0056 ,-0.0115 ,-0.0158 
2020,12,17,0.0173 ,0.0173 ,0.0060 
2020,12,18,-0.0111 ,-0.0057 ,0.0093 
2020,12,21,0.0048 ,0.0097 ,0.0127 
2020,12,22,0.0022 ,-0.0135 ,-0.0133 
2020,12,23,-0.0111 ,-0.0033 ,0.0133 
2020,12,24,-0.0263 ,-0.0195 ,0.0143 
2020,12,25,0.0008 ,0.0106 ,0.0341 
2020,12,28,-0.0106 ,-0.0120 ,0.0021 
2020,12,29,-0.0106 ,-0.0077 ,-0.0254 
2020,12,30,-0.0034 ,0.0052 ,0.0007 
2020,12,31,0.0112 ,0.0083 ,0.0003 
2021,1,4,0.0017 ,0.0113 ,0.0107 
2021,1,5,0.0020 ,0.0074 ,-0.0164 
2021,1,6,0.0123 ,-0.0084 ,-0.0016 
2021,1,7,-0.0241 ,-0.0239 ,-0.0307 
2021,1,8,0.0161 ,0.0017 ,-0.0071 
2021,1,11,-0.0240 ,-0.0254 ,-0.0313 
2021,1,12,0.0135 ,0.0076 ,0.0149 
2021,1,13,-0.0183 ,-0.0167 ,-0.0076 
2021,1,14,-0.0052 ,0.0089 ,-0.0038 
2021,1,15,0.0040 ,0.0119 ,0.0062 
2021,1,18,0.0101 ,0.0164 ,0.0120 
2021,1,19,-0.0020 ,0.0031 ,-0.0057 
2021,1,20,-0.0019 ,0.0082 ,-0.0020 
2021,1,21,0.0184 ,0.0144 ,0.0095 
2021,1,22,0.0214 ,0.0014 ,-0.0102 
2021,1,25,-0.0217 ,-0.0161 ,-0.0180 
2021,1,26,-0.0174 ,-0.0129 ,-0.0050 
2021,1,27,-0.0054 ,0.0045 ,0.0069 
2021,1,28,-0.0208 ,-0.0158 ,-0.0125 
2021,1,29,-0.0135 ,-0.0203 ,-0.0186 
2021,2,1,0.0091 ,0.0125 ,0.0040 
2021,2,2,0.0027 ,0.0080 ,0.0047 
2021,2,3,-0.0067 ,-0.0108 ,-0.0140 
2021,2,4,-0.0193 ,-0.0217 ,-0.0056 
2021,2,5,0.0040 ,-0.0097 ,-0.0135 
2021,2,8,0.0077 ,0.0090 ,-0.0034 
2021,2,9,0.0147 ,0.0231 ,0.0214 
2021,2,10,0.0194 ,0.0200 ,-0.0034 
2021,2,18,0.0031 ,0.0253 ,0.0270 
2021,2,19,0.0094 ,0.0240 ,0.0273 
2021,2,22,-0.0040 ,0.0145 ,0.0135 
2021,2,23,-0.0113 ,0.0039 ,-0.0044 
2021,2,24,-0.0085 ,-0.0056 ,0.0003 
2021,2,25,-0.0098 ,-0.0135 ,-0.0010 
2021,2,26,-0.0011 ,-0.0094 ,-0.0034 
2021,3,1,0.0123 ,0.0288 ,0.0204 
2021,3,2,-0.0142 ,-0.0150 ,0.0170 
2021,3,3,0.0057 ,0.0191 ,0.0069 
2021,3,4,-0.0145 ,-0.0112 ,-0.0101 
2021,3,5,0.0157 ,0.0034 ,0.0092 
2021,3,8,-0.0064 ,-0.0125 ,-0.0152 
2021,3,9,-0.0321 ,-0.0307 ,-0.0332 
2021,3,10,-0.0130 ,-0.0109 ,-0.0021 
2021,3,11,0.0145 ,0.0203 ,0.0225 
2021,3,12,0.0001 ,0.0021 ,0.0143 
2021,3,15,-0.0068 ,0.0051 ,-0.0027 
2021,3,16,0.0145 ,0.0085 ,0.0225 
2021,3,17,0.0076 ,0.0083 ,-0.0067 
2021,3,18,0.0118 ,0.0060 ,0.0029 
2021,3,19,-0.0009 ,-0.0062 ,0.0025 
2021,3,22,0.0042 ,0.0122 ,0.0230 
2021,3,23,-0.0044 ,-0.0223 ,-0.0092 
2021,3,24,-0.0088 ,-0.0124 ,0.0048 
2021,3,25,0.0059 ,-0.0046 ,-0.0154 
2021,3,26,0.0094 ,0.0098 ,0.0211 
2021,3,29,-0.0038 ,0.0043 ,0.0148 
2021,3,30,0.0040 ,-0.0045 ,-0.0128 
2021,3,31,-0.0010 ,-0.0027 ,0.0025 
2021,4,1,0.0015 ,0.0049 ,-0.0006 
2021,4,2,-0.0017 ,0.0021 ,0.0006 
2021,4,6,0.0093 ,0.0104 ,0.0154 
2021,4,7,0.0060 ,0.0022 ,0.0068 
2021,4,8,0.0072 ,-0.0031 ,-0.0190 
2021,4,9,-0.0012 ,0.0061 ,-0.0003 
2021,4,12,-0.0097 ,-0.0156 ,-0.0076 
2021,4,13,0.0101 ,-0.0046 ,-0.0102 
2021,4,14,0.0114 ,0.0114 ,0.0090 
2021,4,15,0.0054 ,-0.0033 ,-0.0129 
2021,4,16,0.0077 ,0.0083 ,0.0080 
2021,4,19,0.0133 ,0.0090 ,0.0105 
2021,4,20,0.0030 ,-0.0063 ,-0.0028 
2021,4,21,0.0159 ,0.0089 ,-0.0092 
2021,4,22,-0.0005 ,0.0036 ,0.0079 
2021,4,23,0.0053 ,-0.0049 ,-0.0017 
2021,4,26,0.0121 ,0.0054 ,-0.0091 
2021,4,27,0.0038 ,0.0042 ,-0.0140 
2021,4,28,0.0004 ,0.0056 ,0.0049 
2021,4,29,-0.0050 ,-0.0101 ,-0.0014 
2021,4,30,0.0194 ,0.0080 ,-0.0066 
2021,5,6,-0.0139 ,-0.0053 ,0.0055 
2021,5,7,-0.0271 ,-0.0089 ,0.0043 
2021,5,10,0.0135 ,0.0035 ,0.0013 
2021,5,11,0.0177 ,-0.0049 ,0.0081 
2021,5,12,0.0178 ,0.0180 ,0.0068 
2021,5,13,0.0239 ,0.0062 ,-0.0111 
2021,5,14,0.0108 ,0.0010 ,0.0196 
2021,5,17,-0.0034 ,-0.0080 ,-0.0184 
2021,5,18,0.0011 ,0.0047 ,0.0043 
2021,5,19,-0.0086 ,-0.0054 ,-0.0009 
2021,5,20,-0.0067 ,-0.0091 ,0.0015 
2021,5,21,-0.0105 ,-0.0022 ,0.0029 
2021,5,24,-0.0116 ,-0.0003 ,0.0019 
2021,5,25,0.0189 ,0.0109 ,0.0011 
2021,5,26,0.0097 ,0.0103 ,0.0068 
2021,5,27,-0.0033 ,0.0022 ,0.0052 
2021,5,28,-0.0083 ,-0.0063 ,-0.0018 
2021,5,31,0.0186 ,0.0102 ,0.0103 
2021,6,1,0.0009 ,0.0083 ,-0.0022 
2021,6,2,-0.0081 ,-0.0104 ,-0.0054 
2021,6,3,-0.0111 ,-0.0033 ,0.0009 
2021,6,4,0.0005 ,0.0055 ,0.0093 
2021,6,7,0.0152 ,0.0100 ,0.0098 
2021,6,8,-0.0148 ,-0.0067 ,0.0090 
2021,6,9,-0.0020 ,0.0047 ,0.0021 
2021,6,10,0.0005 ,0.0008 ,-0.0025 
2021,6,11,-0.0021 ,-0.0104 ,-0.0025 
2021,6,15,-0.0197 ,-0.0119 ,-0.0062 
2021,6,16,-0.0179 ,-0.0184 ,-0.0157 
2021,6,17,0.0051 ,0.0040 ,0.0042 
2021,6,18,0.0015 ,0.0109 ,0.0113 
2021,6,21,0.0099 ,0.0102 ,0.0057 
2021,6,22,0.0043 ,-0.0026 ,0.0045 
2021,6,23,-0.0066 ,0.0073 ,0.0036 
2021,6,24,-0.0131 ,-0.0058 ,0.0179 
2021,6,25,0.0037 ,0.0072 ,0.0003 
2021,6,28,0.0182 ,0.0057 ,-0.0027 
2021,6,29,-0.0067 ,-0.0069 ,-0.0119 
2021,6,30,0.0086 ,0.0061 ,0.0019 
2021,7,1,0.0090 ,-0.0077 ,-0.0232 
2021,7,2,-0.0165 ,-0.0082 ,0.0062 
2021,7,5,0.0005 ,0.0092 ,0.0139 
2021,7,6,-0.0186 ,-0.0009 ,-0.0041 
2021,7,7,-0.0017 ,0.0097 ,0.0079 
2021,7,8,-0.0108 ,-0.0048 ,-0.0004 
2021,7,9,0.0075 ,0.0158 ,0.0076 
2021,7,12,0.0230 ,0.0165 ,0.0077 
2021,7,13,0.0049 ,0.0016 ,0.0157 
2021,7,14,0.0051 ,0.0002 ,-0.0019 
2021,7,15,-0.0106 ,-0.0032 ,-0.0054 
2021,7,16,-0.0068 ,0.0069 ,0.0020 
2021,7,19,0.0185 ,-0.0003 ,-0.0024 
2021,7,20,0.0088 ,0.0036 ,0.0101 
2021,7,21,0.0044 ,0.0088 ,0.0054 
2021,7,22,-0.0181 ,0.0050 ,0.0042 
2021,7,23,-0.0190 ,-0.0079 ,-0.0025 
2021,7,26,-0.0411 ,-0.0158 ,0.0043 
2021,7,27,-0.0189 ,-0.0260 ,-0.0292 
2021,7,28,0.0058 ,-0.0152 ,-0.0322 
2021,7,29,0.0095 ,0.0237 ,0.0331 
2021,7,30,0.0119 ,0.0130 ,0.0263 
2021,8,2,0.0116 ,0.0196 ,0.0162 
2021,8,3,0.0366 ,0.0096 ,0.0036 
2021,8,4,-0.0139 ,0.0116 ,0.0104 
2021,8,5,-0.0285 ,-0.0088 ,-0.0061 
2021,8,6,-0.0177 ,0.0046 ,0.0106 
2021,8,9,0.0132 ,0.0097 ,0.0073 
2021,8,10,0.0037 ,0.0021 ,0.0196 
2021,8,11,-0.0103 ,0.0050 ,0.0332 
2021,8,12,-0.0022 ,0.0066 ,0.0096 
2021,8,13,0.0031 ,0.0029 ,0.0164 
2021,8,16,0.0029 ,-0.0001 ,-0.0117 
2021,8,17,-0.0184 ,-0.0280 ,-0.0334 
2021,8,18,0.0000 ,0.0085 ,0.0188 
2021,8,19,0.0058 ,0.0013 ,-0.0153 
2021,8,20,-0.0242 ,-0.0076 ,-0.0025 
2021,8,23,0.0079 ,0.0127 ,0.0298 
2021,8,24,0.0017 ,0.0062 ,0.0128 
2021,8,25,0.0062 ,0.0096 ,0.0039 
2021,8,26,-0.0150 ,-0.0026 ,-0.0020 
2021,8,27,-0.0045 ,-0.0006 ,0.0003 
2021,8,30,-0.0147 ,-0.0054 ,0.0126 
2021,8,31,-0.0082 ,0.0005 ,-0.0005 
2021,9,1,0.0090 ,-0.0105 ,-0.0242 
2021,9,2,0.0008 ,0.0117 ,0.0401 
2021,9,3,0.0145 ,-0.0044 ,0.0176 
2021,9,6,0.0274 ,0.0067 ,0.0009 
2021,9,7,0.0032 ,0.0228 ,0.0113 
2021,9,8,0.0091 ,0.0128 ,0.0029 
2021,9,9,-0.0030 ,0.0024 ,0.0059 
2021,9,10,-0.0101 ,-0.0051 ,-0.0062 
2021,9,13,0.0103 ,0.0183 ,0.0009 
2021,9,14,-0.0066 ,-0.0047 ,-0.0133 
2021,9,15,-0.0120 ,0.0187 ,0.0284 
2021,9,16,-0.0018 ,-0.0079 ,-0.0113 
2021,9,17,0.0014 ,0.0002 ,0.0094 
2021,9,22,-0.0029 ,0.0054 ,0.0307 
2021,9,23,0.0073 ,0.0002 ,-0.0099 
2021,9,24,-0.0034 ,-0.0259 ,-0.0301 
2021,9,27,-0.0072 ,-0.0401 ,-0.0262 
2021,9,28,-0.0058 ,-0.0023 ,0.0276 
2021,9,29,-0.0224 ,-0.0364 ,-0.0292 
2021,9,30,0.0097 ,0.0214 ,0.0292 
2021,10,8,0.0177 ,0.0132 ,0.0154 
2021,10,11,0.0032 ,-0.0010 ,-0.0311 
2021,10,12,-0.0099 ,-0.0147 ,-0.0279 
2021,10,13,0.0179 ,-0.0017 ,-0.0232 
2021,10,14,-0.0017 ,0.0006 ,0.0158 
2021,10,15,-0.0182 ,-0.0131 ,-0.0091 
2021,10,18,-0.0188 ,0.0010 ,0.0228 
2021,10,19,0.0096 ,0.0066 ,0.0057 
2021,10,20,-0.0056 ,-0.0035 ,0.0096 
2021,10,21,-0.0094 ,-0.0019 ,-0.0038 
2021,10,22,0.0031 ,-0.0147 ,-0.0260 
2021,10,25,-0.0038 ,0.0067 ,0.0337 
2021,10,26,-0.0065 ,-0.0045 ,-0.0049 
2021,10,27,-0.0280 ,-0.0163 ,-0.0050 
2021,10,28,0.0038 ,-0.0197 ,-0.0199 
2021,10,29,0.0194 ,0.0187 ,0.0083 
2021,11,1,0.0066 ,0.0134 ,0.0107 
2021,11,2,-0.0081 ,-0.0160 ,-0.0305 
2021,11,3,0.0157 ,0.0022 ,0.0110 
2021,11,4,0.0080 ,0.0092 ,0.0199 
2021,11,5,0.0002 ,-0.0163 ,-0.0075 
2021,11,8,-0.0101 ,0.0031 ,0.0077 
2021,11,9,0.0023 ,0.0106 ,0.0085 
2021,11,10,0.0105 ,0.0133 ,-0.0085 
2021,11,11,-0.0007 ,0.0062 ,-0.0003 
2021,11,12,-0.0049 ,0.0049 ,0.0196 
2021,11,15,0.0218 ,0.0047 ,0.0092 
2021,11,16,0.0096 ,-0.0056 ,-0.0079 
2021,11,17,-0.0012 ,0.0122 ,0.0302 
2021,11,18,-0.0129 ,-0.0028 ,0.0072 
2021,11,19,0.0008 ,0.0063 ,0.0109 
2021,11,22,-0.0053 ,0.0054 ,0.0010 
2021,11,23,0.0062 ,0.0005 ,-0.0008 
2021,11,24,0.0039 ,0.0024 ,-0.0058 
2021,11,25,0.0148 ,0.0094 ,0.0180 
2021,11,26,0.0010 ,-0.0025 ,0.0071 
2021,11,29,0.0013 ,0.0029 ,0.0026 
2021,11,30,0.0032 ,0.0122 ,0.0016 
2021,12,1,-0.0075 ,0.0030 ,0.0157 
2021,12,2,-0.0050 ,-0.0096 ,-0.0179 
2021,12,3,-0.0008 ,0.0046 ,0.0081 
2021,12,6,-0.0186 ,-0.0106 ,-0.0048 
2021,12,7,0.0023 ,-0.0090 ,-0.0139 
2021,12,8,0.0039 ,0.0082 ,0.0225 
2021,12,9,0.0142 ,0.0021 ,-0.0080 
2021,12,10,-0.0081 ,0.0037 ,-0.0018 
2021,12,13,-0.0020 ,-0.0020 ,0.0107 
2021,12,14,0.0077 ,0.0014 ,0.0055 
2021,12,15,-0.0023 ,0.0004 ,0.0224 
2021,12,16,-0.0020 ,0.0078 ,0.0137 
2021,12,17,-0.0045 ,-0.0074 ,-0.0007 
2021,12,20,0.0065 ,-0.0020 ,-0.0196 
2021,12,21,0.0024 ,0.0131 ,0.0041 
2021,12,22,0.0047 ,0.0134 ,0.0093 
2021,12,23,-0.0101 ,-0.0037 ,-0.0009 
2021,12,24,0.0127 ,-0.0051 ,-0.0250 
2021,12,27,0.0128 ,0.0214 ,-0.0026 
2021,12,28,-0.0051 ,0.0048 ,-0.0069 
2021,12,29,0.0118 ,0.0058 ,-0.0004 
2021,12,30,0.0052 ,0.0074 ,0.0039 
2021,12,31,0.0115 ,0.0115 ,0.0049 
2022,1,4,0.0116 ,0.0097 ,0.0006 
2022,1,5,-0.0057 ,-0.0198 ,-0.0204 
2022,1,6,0.0098 ,0.0174 ,0.0061 
2022,1,7,0.0078 ,-0.0179 ,-0.0218 
2022,1,10,0.0116 ,0.0091 ,-0.0003 
2022,1,11,0.0100 ,0.0056 ,-0.0075 
2022,1,12,0.0092 ,0.0133 ,0.0211 
2022,1,13,-0.0077 ,-0.0163 ,-0.0124 
2022,1,14,0.0366 ,0.0131 ,-0.0146 
2022,1,17,-0.0014 ,0.0094 ,0.0097 
2022,1,18,-0.0397 ,-0.0226 ,-0.0024 
2022,1,19,-0.0232 ,-0.0109 ,-0.0005 
2022,1,20,-0.0324 ,-0.0187 ,-0.0270 
2022,1,21,-0.0267 ,-0.0188 ,-0.0080 
2022,1,24,-0.0130 ,-0.0100 ,-0.0021 
2022,1,25,-0.0435 ,-0.0394 ,-0.0434 
2022,1,26,0.0053 ,0.0004 ,0.0124 
2022,1,27,-0.0229 ,-0.0241 ,-0.0338 
2022,1,28,0.0112 ,0.0115 ,0.0033 
2022,2,7,0.0071 ,0.0129 ,0.0193 
2022,2,8,0.0173 ,0.0113 ,0.0092 
2022,2,9,0.0104 ,0.0143 ,0.0111 
2022,2,10,-0.0086 ,-0.0037 ,-0.0085 
2022,2,11,-0.0156 ,-0.0195 ,-0.0239 
2022,2,14,-0.0010 ,0.0013 ,-0.0030 
2022,2,15,0.0147 ,0.0098 ,0.0075 
2022,2,16,0.0063 ,0.0073 ,0.0101 
2022,2,17,-0.0158 ,-0.0044 ,0.0039 
2022,2,18,0.0107 ,0.0111 ,0.0032 
2022,2,21,0.0180 ,0.0200 ,0.0171 
2022,2,22,-0.0174 ,-0.0109 ,-0.0043 
2022,2,23,0.0146 ,0.0195 ,0.0125 
2022,2,24,-0.0181 ,-0.0231 ,-0.0085 
2022,2,25,0.0192 ,0.0113 ,0.0066 
2022,2,28,-0.0004 ,0.0081 ,0.0012 
2022,3,1,0.0018 ,0.0036 ,0.0042 
2022,3,2,0.0053 ,0.0055 ,0.0059 
2022,3,3,0.0021 ,0.0062 ,0.0072 
2022,3,4,0.0020 ,-0.0048 ,-0.0127 
2022,3,7,-0.0139 ,-0.0158 ,-0.0172 
2022,3,8,-0.0446 ,-0.0361 ,-0.0386 
2022,3,9,-0.0259 ,-0.0172 ,-0.0027 
